Date_Time,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
07.09.2021 05:00,26.3,752.5,757.9,-0.3,86,从北方吹来的风,1,,9,,云量发展情况没有进行观测或无法观测。 ,,,26.1,31.8,,,2500或更高，或无云。,,,30,23.7,2,12,,,,
07.09.2021 02:00,27.3,752.8,758.3,-0.6,84,从东北偏北方向吹来的风,1,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.6,31.8,,,2500或更高，或无云。,,,30,24.3,2,12,,,,
06.09.2021 23:00,28.2,753.4,758.9,7.2,80,从东方吹来的风,1,,9,,云量发展情况没有进行观测或无法观测。 ,,,26.6,31.8,,,2500或更高，或无云。,,,30,24.4,2,12,,,,
06.09.2021 20:00,27.9,746.2,751.6,-5.5,84,从东北方吹来的风,1,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.6,31.8,,,2500或更高，或无云。,,,30,24.9,2,12,,,,
06.09.2021 17:00,30,751.7,757.2,-0.5,73,从东北偏北方向吹来的风,2,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.6,31.8,,,2500或更高，或无云。,,,30,24.6,无降水,12,,,,
06.09.2021 14:00,29.5,752.2,757.7,-0.9,80,从西南偏南方向吹来的风,3,,5,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.7,32.3,,,2500或更高，或无云。,,,30,25.6,无降水,12,,,,
06.09.2021 11:00,31.5,753.1,758.5,-0.3,69,从西南方吹来的风,2,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.7,32.3,,,2500或更高，或无云。,,,30,25.1,无降水,12,,,,
06.09.2021 08:00,28.5,753.4,758.9,0.9,83,从北方吹来的风,1,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.7,,,,2500或更高，或无云。,,,30,25.3,无降水,12,,,,
06.09.2021 05:00,26.9,752.5,757.9,-0.2,84,从北方吹来的风,0,,4,,云量发展情况没有进行观测或无法观测。 ,,,25.7,,,,2500或更高，或无云。,,,30,23.9,无降水,12,,,,
06.09.2021 02:00,27.8,752.7,758.2,-1.2,79,从东方吹来的风,1,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.7,32.3,,,2500或更高，或无云。,,,30,23.8,6,12,,,,
05.09.2021 23:00,27.6,753.9,759.4,1.7,86,从西南偏南方向吹来的风,1,,9,,云量发展情况没有进行观测或无法观测。 ,,,25.7,32.3,,,2500或更高，或无云。,,,30,25,6,12,,,,
05.09.2021 20:00,28.2,752.2,757.7,0.9,83,从东南偏南方向吹来的风,1,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.7,32.3,,,2500或更高，或无云。,,,30,25,,,,,,
05.09.2021 17:00,27.4,751.3,756.8,-0.6,85,从东北偏北方向吹来的风,1,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.7,32.8,,,2500或更高，或无云。,,,30,24.6,,,,,,
05.09.2021 14:00,30.9,751.9,757.3,-1,68,从南方吹来的风,1,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.9,33.2,,,2500或更高，或无云。,,,30,24.2,无降水,12,,,,
05.09.2021 11:00,30.9,752.9,758.4,0.5,73,从南方吹来的风,0,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.9,33.2,,,2500或更高，或无云。,,,30,25.4,无降水,12,,,,
05.09.2021 08:00,29,752.4,757.9,1.2,80,从东南方吹来的风,1,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.9,,,,2500或更高，或无云。,,,30,25.1,无降水,12,,,,
05.09.2021 05:00,27.2,751.2,756.6,-0.6,87,从东方吹来的风,1,,4,,云量发展情况没有进行观测或无法观测。 ,,,26.8,33.2,,,2500或更高，或无云。,,,30,24.8,0.3,12,,,,
05.09.2021 02:00,27.9,751.8,757.2,-0.4,82,从东方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.8,33.2,,,2500或更高，或无云。,,,30,24.5,0.3,12,,,,
04.09.2021 23:00,28.1,752.2,757.6,1,79,从东方吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,,,26.8,33.2,,,2500或更高，或无云。,,,30,24.1,0.3,12,,,,
04.09.2021 20:00,28.9,751.2,756.7,1.5,77,从东南方吹来的风,1,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.8,33.2,,,2500或更高，或无云。,,,30,24.4,0.8,12,,,,
04.09.2021 17:00,32.6,749.7,755.1,-0.8,62,从西南方吹来的风,2,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.8,33.2,,,2500或更高，或无云。,,,30,24.3,0.5,12,,,,
04.09.2021 14:00,32.5,750.5,755.9,-1.4,63,从西南偏南方向吹来的风,2,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.8,33.2,,,2500或更高，或无云。,,,30,24.5,0.5,12,,,,
04.09.2021 11:00,29.6,751.9,757.4,0.9,74,从西南偏南方向吹来的风,1,,7,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.8,33.2,,,2500或更高，或无云。,,,30,24.4,0.5,12,,,,
04.09.2021 08:00,27.8,751,756.5,0.9,84,从东北方吹来的风,1,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.8,,,,2500或更高，或无云。,,,30,24.8,无降水,12,,,,
04.09.2021 05:00,27,750.1,755.5,-0.4,87,从西南偏南方向吹来的风,0,,4,,云量发展情况没有进行观测或无法观测。 ,,,26.6,33.2,,,2500或更高，或无云。,,,30,24.6,无降水,12,,,,
04.09.2021 02:00,27.7,750.5,755.9,-0.5,80,从西南偏西方向吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.6,33.2,,,2500或更高，或无云。,,,30,23.9,无降水,12,,,,
03.09.2021 23:00,28.2,751,756.4,1.6,80,从南方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,,,26.6,33.2,,,2500或更高，或无云。,,,30,24.4,无降水,12,,,,
03.09.2021 20:00,28.8,749.4,754.9,1,77,从东南偏南方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.6,33.2,,,2500或更高，或无云。,,,30,24.3,无降水,12,,,,
03.09.2021 17:00,32,748.4,753.8,-1.4,66,从西南方吹来的风,3,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.6,33.2,,,2500或更高，或无云。,,,30,24.8,无降水,12,,,,
03.09.2021 14:00,32.5,749.8,755.2,-1.3,63,从东南偏南方向吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.6,33.2,,,2500或更高，或无云。,,,30,24.5,无降水,12,,,,
03.09.2021 11:00,32,751.1,756.5,0.4,64,从西南偏南方向吹来的风,1,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.6,32.9,,,2500或更高，或无云。,,,30,24.3,无降水,12,,,,
03.09.2021 08:00,28.1,750.7,756.1,0.4,85,从东南偏东方向吹来的风,0,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.6,,,,2500或更高，或无云。,,,30,25.3,无降水,12,,,,
03.09.2021 05:00,27,750.3,755.7,-0.6,90,从东南偏南方向吹来的风,0,,4,,云量发展情况没有进行观测或无法观测。 ,,,26.3,32.9,,,2500或更高，或无云。,,,30,25.2,无降水,12,,,,
03.09.2021 02:00,27.1,750.9,756.4,-0.8,86,从东北方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.3,32.9,,,2500或更高，或无云。,,,30,24.5,无降水,12,,,,
02.09.2021 23:00,28.1,751.7,757.2,0.7,79,从东南偏东方向吹来的风,1,,,,云量发展情况没有进行观测或无法观测。 ,,,26.3,32.9,,,2500或更高，或无云。,,,30,24.1,无降水,12,,,,
02.09.2021 20:00,28.9,751,756.4,1.3,77,从东南偏东方向吹来的风,1,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.3,32.9,,,2500或更高，或无云。,,,30,24.4,降水迹象,12,,,,
02.09.2021 17:00,31.4,749.7,755.1,-1.2,70,从西方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.3,32.9,,,2500或更高，或无云。,,,30,25.2,无降水,12,,,,
02.09.2021 14:00,31.4,750.9,756.4,-1.4,72,从西南方吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,雨,在整个相应周期内云遮住了一半或以下的天空,26.3,32.9,,,2500或更高，或无云。,,,30,25.7,降水迹象,12,,,,
02.09.2021 11:00,31.2,752.3,757.8,0.2,73,从北方吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.3,31.7,,,2500或更高，或无云。,,,30,25.7,无降水,12,,,,
02.09.2021 08:00,27.4,752.1,757.6,0.5,89,从北方吹来的风,2,,7,,云量发展情况没有进行观测或无法观测。 ,雨,在整个相应周期内云遮住了一半或以下的天空,26.3,,,,2500或更高，或无云。,,,30,25.4,降水迹象,12,,,,
02.09.2021 05:00,26.8,751.6,757,-0.6,88,从东北方吹来的风,1,,8,,小雨（不冻） ,,,25.6,31.7,,,2500或更高，或无云。,,,30,24.6,5,12,,,,
02.09.2021 02:00,27.1,752.2,757.7,-0.6,86,从北方吹来的风,1,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.5,31.7,,,2500或更高，或无云。,,,30,24.5,,,,,,
01.09.2021 23:00,27.1,752.8,758.2,0.6,88,从东方吹来的风,1,,10,,云量发展情况没有进行观测或无法观测。 ,,,25.5,31.7,,,2500或更高，或无云。,,,30,24.9,7,12,,,,
01.09.2021 20:00,26.4,752.2,757.7,1.2,90,从东方吹来的风,2,,10,,间歇性雨，不冻，在观测时较弱 ,雨,在整个相应周期内云遮住了一半或以下的天空,25.5,31.7,,,2500或更高，或无云。,,,7,24.6,7,12,,,,
01.09.2021 17:00,29.4,751,756.4,-0.5,75,从北方吹来的风,1,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.5,31.7,,,2500或更高，或无云。,,,30,24.4,2,12,,,,
01.09.2021 14:00,31.4,751.5,757,-1.5,72,从东北方吹来的风,1,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.5,31.4,,,2500或更高，或无云。,,,30,25.7,5,12,,,,
01.09.2021 11:00,27.7,753,758.5,0.6,88,从东南偏南方向吹来的风,1,,,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.5,29.6,,,2500或更高，或无云。,,,19,25.5,3,12,,,,
01.09.2021 08:00,27.7,752.4,757.9,0.6,85,从东北方吹来的风,1,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.5,30,,,2500或更高，或无云。,,,30,24.9,3,12,,,,
01.09.2021 05:00,25.6,751.8,757.3,-0.4,94,从东北偏北方向吹来的风,1,,4,,间歇性毛毛雨，不冻，在观测时是微弱的 ,,,25.5,30,,,2500或更高，或无云。,,,18,24.5,3,12,,,,
01.09.2021 02:00,26.6,752.2,757.7,-0.7,86,从北方吹来的风,1,,3,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.7,,,,2500或更高，或无云。,,,30,24,4,12,,,,
31.08.2021 23:00,26.4,752.9,758.4,0.4,91,从北方吹来的风,2,,5,,小雨（不冻） ,,,25.7,30,,,2500或更高，或无云。,,,17,24.9,7,12,,,,
31.08.2021 20:00,26.4,752.5,757.9,0.6,91,从西南方吹来的风,1,,5,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.7,30,,,2500或更高，或无云。,,,18,24.9,7,12,,,,
31.08.2021 17:00,27.5,751.9,757.3,-1.2,87,从北方吹来的风,1,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.7,30,,,2500或更高，或无云。,,,22,25.1,7,12,,,,
31.08.2021 14:00,26.4,753.1,758.5,-0.6,90,从东方吹来的风,1,,,,间歇性雨，不冻，在观测时中度 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.7,33.4,,,2500或更高，或无云。,,,6,24.6,4,12,,,,
31.08.2021 11:00,28.9,753.7,759.2,0,74,从北方吹来的风,2,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.7,,,,2500或更高，或无云。,,,30,23.7,0.5,12,,,,
31.08.2021 08:00,28.5,753.7,759.2,1.2,76,从东北偏北方向吹来的风,2,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.7,,,,2500或更高，或无云。,,,30,23.8,0.5,12,,,,
31.08.2021 05:00,26.4,752.5,758,-0.5,89,从西北偏西方向吹来的风,1,,6,,间歇性雨，不冻，在观测时较弱 ,,,26.4,33.4,,,2500或更高，或无云。,,,29,24.4,0.5,12,,,,
31.08.2021 02:00,27.5,753,758.5,0.1,83,从东南偏东方向吹来的风,1,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.4,33.4,,,2500或更高，或无云。,,,30,24.3,无降水,12,,,,
30.08.2021 23:00,27.3,752.9,758.4,0.5,84,从东南偏南方向吹来的风,1,,,,云量发展情况没有进行观测或无法观测。 ,,,26.4,33.4,,,2500或更高，或无云。,,,30,24.3,无降水,12,,,,
30.08.2021 20:00,28.7,752.4,757.9,0.1,72,从东方吹来的风,2,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.4,33.4,,,2500或更高，或无云。,,,30,23.1,无降水,12,,,,
30.08.2021 17:00,29.9,752.3,757.8,-0.7,69,从东南方吹来的风,2,,8,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.4,33.4,,,2500或更高，或无云。,,,30,23.5,无降水,12,,,,
30.08.2021 14:00,32.5,753,758.5,-1,59,从东南方吹来的风,3,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.4,33.3,,,2500或更高，或无云。,,,30,23.4,无降水,12,,,,
30.08.2021 11:00,31.8,754,759.5,0.3,64,从东南偏东方向吹来的风,2,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.4,32.1,,,2500或更高，或无云。,,,30,24.1,无降水,12,,,,
30.08.2021 08:00,29,753.7,759.2,0.8,80,从东方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.6,31.4,,,2500或更高，或无云。,,,24,25.1,无降水,12,,,,
30.08.2021 05:00,26.8,752.9,758.4,-0.5,87,从北方吹来的风,1,,8,,云量发展情况没有进行观测或无法观测。 ,,,25.6,31.4,,,2500或更高，或无云。,,,30,24.4,无降水,12,,,,
30.08.2021 02:00,27.4,753.4,758.8,-0.4,84,从东北偏东方向吹来的风,1,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.6,31.4,,,2500或更高，或无云。,,,30,24.4,无降水,12,,,,
29.08.2021 23:00,28.1,753.8,759.3,1,80,从东方吹来的风,1,,9,,云量发展情况没有进行观测或无法观测。 ,,,25.6,31.4,,,2500或更高，或无云。,,,30,24.3,无降水,12,,,,
29.08.2021 20:00,28.6,752.8,758.3,1.1,72,从东南偏东方向吹来的风,2,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.6,31.4,,,2500或更高，或无云。,,,30,23,7,12,,,,
29.08.2021 17:00,30,751.7,757.2,-0.9,67,从东方吹来的风,2,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.6,31.4,,,2500或更高，或无云。,,,30,23.1,7,12,,,,
29.08.2021 14:00,30.3,752.6,758.1,-4.3,72,从东南方吹来的风,1,,9,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,25.6,31.1,,,2500或更高，或无云。,,,30,24.6,7,12,,,,
29.08.2021 11:00,26.6,756.9,762.4,3.5,92,从东北偏北方向吹来的风,1,,5,,间歇性雨，不冻，在观测时较弱 ,雨,在整个相应周期内云遮住了一半或以下的天空,25.6,,,,2500或更高，或无云。,,,13,25.1,6,12,,,,
29.08.2021 08:00,28.1,753.4,758.8,1.2,74,从东北偏北方向吹来的风,1,,3,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26,,,,2500或更高，或无云。,,,30,23,无降水,12,,,,
29.08.2021 05:00,26.8,752.2,757.7,-0.1,75,从东北偏北方向吹来的风,1,,7,,云量发展情况没有进行观测或无法观测。 ,,,24,31.3,,,2500或更高，或无云。,,,30,21.9,无降水,12,,,,
29.08.2021 02:00,26.5,752.3,757.8,-1.4,76,从东北偏北方向吹来的风,2,,7,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,23.7,31.3,,,2500或更高，或无云。,,,30,21.9,0.4,12,,,,
28.08.2021 23:00,27.1,753.7,759.1,1,74,从东北偏东方向吹来的风,1,,10,,云量发展情况没有进行观测或无法观测。 ,,,23.6,31.3,,,2500或更高，或无云。,,,30,22,2,12,,,,
28.08.2021 20:00,27,752.7,758.2,0.5,73,从东北偏北方向吹来的风,2,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,23.4,31.3,,,2500或更高，或无云。,,,30,21.7,2,12,,,,
28.08.2021 17:00,29.3,752.2,757.7,-1,69,从东方吹来的风,2,,10,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,23.3,31.3,,,2500或更高，或无云。,,,30,23,2,12,,,,
28.08.2021 14:00,26.4,753.2,758.8,-1.1,80,从东方吹来的风,2,,10,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,23.2,31.3,,,2500或更高，或无云。,,,30,22.6,1,12,,,,
28.08.2021 11:00,30.2,754.3,759.7,1.1,61,从东方吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,23.2,30.6,,,2500或更高，或无云。,,,30,21.8,无降水,12,,,,
28.08.2021 08:00,27.1,753.2,758.8,-0.2,75,从东北偏北方向吹来的风,1,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,23.2,29.4,,,2500或更高，或无云。,,,30,22.2,0.1,12,,,,
28.08.2021 05:00,24.5,753.4,759,0.4,80,从东方吹来的风,1,,,,云量发展情况没有进行观测或无法观测。 ,,,23.2,,,,2500或更高，或无云。,,,30,20.8,0.2,12,,,,
28.08.2021 02:00,24.1,753,758.5,-0.9,88,从西南方吹来的风,1,,,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,23.2,,,,2500或更高，或无云。,,,30,21.9,4,12,,,,
27.08.2021 23:00,23.7,753.9,759.4,0.6,88,从西南方吹来的风,2,,,,云量发展情况没有进行观测或无法观测。 ,,,23.2,29.4,,,2500或更高，或无云。,,,30,21.5,5,12,,,,
27.08.2021 20:00,23.7,753.3,758.8,0.5,86,从东北偏北方向吹来的风,2,,11,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,23.2,29.7,,,2500或更高，或无云。,,,30,21.2,8,12,,,,
27.08.2021 17:00,23.3,752.8,758.3,-0.6,89,从东北方吹来的风,2,,11,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,23.2,32,,,2500或更高，或无云。,,,30,21.3,8,12,,,,
27.08.2021 14:00,24.2,753.4,759,-1.5,89,从东北偏北方向吹来的风,2,,10,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24,32.3,,,2500或更高，或无云。,,,18,22.2,4,12,,,,
27.08.2021 11:00,26.1,754.9,760.3,1.2,77,从东方吹来的风,3,,10,,间歇性雨，不冻，在观测时较弱 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,24.2,32.6,,,2500或更高，或无云。,,,30,21.7,3,12,,,,
27.08.2021 08:00,28.7,753.7,759.2,0.7,79,从东北偏北方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,26.9,,,,2500或更高，或无云。,,,30,24.6,无降水,12,,,,
27.08.2021 05:00,27.6,753,758.5,-0.2,83,从东北偏北方向吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,,,27.3,32.6,,,2500或更高，或无云。,,,30,24.4,无降水,12,,,,
27.08.2021 02:00,28.1,753.2,758.7,-0.5,81,从东北偏东方向吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.3,32.6,,,2500或更高，或无云。,,,30,24.5,无降水,12,,,,
26.08.2021 23:00,28.7,753.7,759.2,0.9,77,从东南偏东方向吹来的风,2,,,,云量发展情况没有进行观测或无法观测。 ,,,27.3,32.6,,,2500或更高，或无云。,,,30,24.2,无降水,12,,,,
26.08.2021 20:00,29.6,752.8,758.2,1.1,68,从东方吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.3,32.6,,,2500或更高，或无云。,,,30,23,无降水,12,,,,
26.08.2021 17:00,31.6,751.7,757.2,-0.5,61,从东南偏东方向吹来的风,1,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.3,32.6,,,2500或更高，或无云。,,,30,23.1,无降水,12,,,,
26.08.2021 14:00,31.9,752.2,757.6,-1.1,68,从南方吹来的风,2,,4,,小雨（不冻） ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.3,33.4,,,2500或更高，或无云。,,,30,25.2,无降水,12,,,,
26.08.2021 11:00,32.2,753.3,758.7,0.2,68,从东南偏南方向吹来的风,2,,4,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.3,33.4,,,2500或更高，或无云。,,,30,25.5,无降水,12,,,,
26.08.2021 08:00,29.6,753.1,758.5,0.7,78,从南方吹来的风,1,,5,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27.3,,,,2500或更高，或无云。,,,30,25.3,无降水,12,,,,
26.08.2021 05:00,27.7,752.4,757.9,-0.1,85,从东方吹来的风,1,,,,云量发展情况没有进行观测或无法观测。 ,,,27,,,,2500或更高，或无云。,,,30,24.9,无降水,12,,,,
26.08.2021 02:00,27.9,752.5,757.9,-0.2,83,从东北方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27,33.4,,,2500或更高，或无云。,,,30,24.7,无降水,12,,,,
25.08.2021 23:00,28.5,752.7,758.1,1.1,80,从东南方吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,,,27,33.4,,,2500或更高，或无云。,,,30,24.7,无降水,12,,,,
25.08.2021 20:00,28.8,751.6,757.1,1.3,78,从南方吹来的风,2,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27,33.4,,,2500或更高，或无云。,,,30,24.5,无降水,12,,,,
25.08.2021 17:00,29.8,750.3,755.8,-0.1,73,从东南偏南方向吹来的风,1,,6,,云量发展情况没有进行观测或无法观测。 ,在整个相应周期内云遮住了一半或以下的天空,在整个相应周期内云遮住了一半或以下的天空,27,33.4,,,2500或更高，或无云。,,,30,24.4,无降水,12,,,,
